'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[18:53:51.957 08/07/2079]',10.159,-19.145,39.853,12.112,-3.126,9.768,20.708,14.066,-1.954,0.781,17.582,5.861,-1.954,30.085,-7.814,4.298,10.940,17.582,-39.072,22.662,-18.755,34.774,-7.814,19.927
'[18:53:51.961 08/07/2079]',13.675,-34.383,47.668,-12.112,-5.861,10.940,5.861,3.516,-0.781,1.954,0.781,-9.377,0.000,0.391,0.781,-8.205,6.252,8.596,-46.886,51.184,-35.556,1.563,0.781,18.755
'[18:53:51.965 08/07/2079]',19.536,-12.894,12.503,-46.105,-8.205,13.675,-3.516,-29.304,-1.172,0.000,-7.033,-51.184,1.563,0.391,-10.159,-50.794,4.298,-1.172,-11.722,25.397,-37.900,-2.344,-10.159,12.894
'[18:53:51.969 08/07/2079]',14.457,16.410,-40.635,-16.410,-6.252,2.344,0.000,-21.099,1.563,5.470,-1.172,-16.020,1.954,3.516,-2.344,-14.066,5.861,0.391,41.416,-16.020,-15.629,-3.516,-2.344,10.549
'[18:53:51.973 08/07/2079]',12.503,19.927,-30.085,-9.377,0.000,-1.172,11.722,-17.973,7.814,14.847,11.331,28.913,9.377,-5.079,29.304,31.258,12.894,10.159,30.867,-11.331,-1.954,-18.364,29.304,8.205
'[18:53:51.977 08/07/2079]',19.927,80.098,-52.357,28.132,7.424,8.596,28.523,29.695,14.457,18.755,19.536,31.648,16.020,7.814,17.582,43.761,19.927,21.490,53.138,-79.707,-1.563,0.781,17.582,8.596
'[18:53:51.980 08/07/2079]',11.331,19.536,-26.178,38.291,3.126,-10.159,24.615,24.615,4.689,13.675,14.457,30.476,3.516,13.284,11.331,35.165,14.847,17.973,26.960,-30.476,0.781,14.457,11.331,7.424
'[18:53:51.984 08/07/2079]',10.940,-21.880,41.416,7.424,7.033,-1.172,23.053,7.424,6.252,14.457,12.112,5.470,3.516,6.252,10.940,18.755,15.629,12.112,-40.635,18.364,-3.907,10.159,10.940,-0.391
'[18:53:51.988 08/07/2079]',8.987,-14.847,31.648,1.954,5.861,15.629,0.391,5.079,6.642,8.987,9.768,-10.940,6.252,-2.344,12.112,-0.391,16.801,5.470,-30.867,13.284,4.689,-3.126,12.112,-7.814
'[18:53:51.992 08/07/2079]',9.768,-29.695,15.238,-15.629,6.252,5.861,-2.735,-29.695,3.907,7.814,7.424,-21.880,3.516,2.344,3.907,-12.503,14.847,2.344,-14.457,16.410,11.722,3.516,3.907,-19.536
'[18:53:51.996 08/07/2079]',5.861,-38.681,43.370,2.344,8.987,11.722,10.940,-19.536,6.252,10.940,19.536,6.252,4.298,-3.516,21.880,22.271,19.145,8.987,-42.589,22.271,25.006,-7.424,21.880,-24.225
'[18:53:52.000 08/07/2079]',6.252,16.801,10.940,30.476,9.377,19.536,13.284,22.271,8.596,11.331,20.708,17.973,6.642,18.364,3.907,30.867,21.880,13.675,-10.159,-21.490,7.033,21.490,3.907,-25.788
'[18:53:52.004 08/07/2079]',6.642,21.490,-7.814,31.648,6.252,0.781,19.927,23.834,8.205,7.814,15.629,13.284,8.596,19.927,-4.298,22.271,19.536,11.331,8.596,-20.317,-1.954,22.271,-4.298,-22.271
'[18:53:52.008 08/07/2079]',2.344,1.954,0.000,26.178,1.563,-12.112,25.397,15.238,1.563,4.689,10.159,-1.954,0.391,20.708,-8.987,3.126,12.112,4.689,0.781,-6.252,3.126,18.364,-8.987,-17.973
'[18:53:52.012 08/07/2079]',6.252,38.291,-41.807,5.861,2.735,-12.503,12.112,5.861,0.391,-1.563,1.172,-15.629,0.781,21.880,-22.271,-15.238,5.470,-5.079,42.589,-26.960,-10.549,17.192,-22.271,-14.847
'[18:53:52.016 08/07/2079]',14.066,-9.768,-21.099,-16.020,1.172,-22.662,15.238,-26.960,1.172,-0.781,5.861,-15.629,7.814,7.814,-12.112,-13.284,1.954,-4.298,21.880,8.205,1.172,2.735,-12.112,-17.582
'[18:53:52.020 08/07/2079]',2.735,-20.708,13.284,5.861,2.735,-3.516,7.033,-4.689,0.000,-0.391,7.814,4.689,3.516,3.516,-12.894,17.582,2.344,0.781,-12.503,9.377,9.768,8.596,-12.894,-22.662
'[18:53:52.023 08/07/2079]',12.112,-5.079,18.755,-12.894,5.470,5.861,0.781,0.000,4.298,0.391,9.377,14.066,2.344,4.298,-7.033,28.523,2.344,1.954,-17.973,11.331,-21.880,8.205,-7.033,-28.913
'[18:53:52.027 08/07/2079]',12.894,-1.563,7.814,-35.946,0.000,7.814,-3.516,-21.490,6.642,1.563,5.079,-2.344,3.516,-9.768,5.470,12.112,2.344,0.391,-7.033,8.205,-30.476,-4.689,5.470,-27.741
'[18:53:52.031 08/07/2079]',10.549,1.954,3.126,-14.066,3.126,7.033,0.391,-9.768,10.159,1.954,2.344,-4.689,4.298,-6.252,2.735,9.768,3.907,3.907,-2.344,-4.298,-17.582,-3.126,2.735,-26.178
'[18:53:52.035 08/07/2079]',5.470,3.126,-12.112,-12.112,0.391,-4.298,0.000,-11.722,8.205,-1.172,-1.954,-16.801,2.344,-9.768,12.112,-15.629,0.391,-1.954,12.894,-3.907,-11.331,-8.205,12.112,-23.053
'[18:53:52.039 08/07/2079]',6.252,16.801,-38.681,-3.516,0.391,-0.781,4.298,-24.225,6.252,0.000,8.987,-25.006,6.642,-10.159,15.238,-21.490,-0.391,-1.172,39.463,-18.755,-0.781,-9.768,15.238,-21.880
'[18:53:52.043 08/07/2079]',11.722,2.735,-12.894,40.244,7.424,7.424,4.298,21.099,12.894,3.516,11.331,17.192,15.629,5.079,3.126,22.271,4.689,7.424,13.675,-6.642,7.424,4.689,3.126,-20.708
'[18:53:52.047 08/07/2079]',7.814,-7.424,-5.861,50.794,4.689,3.516,1.172,35.165,6.642,2.344,9.768,23.053,8.596,6.642,4.689,21.880,1.172,7.814,6.642,1.563,5.861,8.596,4.689,-17.973
'[18:53:52.051 08/07/2079]',12.894,40.244,-14.847,-8.987,7.033,7.814,0.391,12.503,7.033,0.781,6.252,25.788,8.596,7.424,-0.391,25.006,0.781,2.735,15.629,-33.602,-11.331,3.907,-0.391,-14.066
'[18:53:52.055 08/07/2079]',13.675,1.563,9.377,-32.821,6.252,5.861,-10.159,-8.987,6.252,1.172,-1.563,8.596,8.987,12.503,-0.781,-6.252,0.781,-2.344,-8.596,10.549,-13.675,2.344,-0.781,-9.377
'[18:53:52.059 08/07/2079]',9.768,-1.563,34.383,-31.648,7.033,-1.954,10.940,-5.861,0.391,-0.781,1.172,-3.516,3.516,-3.126,10.940,-13.675,-0.391,0.391,-33.602,4.298,-4.298,-12.894,10.940,-7.424
'[18:53:52.063 08/07/2079]',10.159,37.900,-6.252,-33.602,11.331,-6.252,14.847,-12.503,-0.781,0.000,2.735,-8.596,7.424,1.172,2.735,-18.755,-2.344,-1.954,7.033,-37.900,5.079,-10.549,2.735,-9.377
'[18:53:52.066 08/07/2079]',12.112,17.192,-10.940,-26.960,1.563,-1.172,4.689,-13.284,-3.126,-2.344,-2.735,-30.085,11.331,7.424,-18.755,-39.463,-4.298,-7.033,11.722,-10.549,-8.205,1.954,-18.755,-14.457
'[18:53:52.070 08/07/2079]',6.642,8.205,9.768,11.722,0.391,-3.126,14.847,24.225,2.735,5.079,0.391,8.596,14.457,18.755,-16.801,1.563,0.391,3.516,-8.987,-2.344,0.391,12.503,-16.801,-21.099
'[18:53:52.074 08/07/2079]',8.596,38.291,-37.509,-3.516,0.000,-0.391,5.470,0.781,6.642,4.298,0.391,-7.424,19.536,31.258,-25.397,-21.490,-0.781,0.000,38.291,-31.648,7.033,18.755,-25.397,-25.788
'[18:53:52.078 08/07/2079]',11.722,-7.814,0.000,-9.377,-2.344,8.205,-3.126,-7.424,7.424,6.642,2.735,6.642,18.364,41.807,-17.973,-17.192,-0.781,-1.563,0.781,7.033,7.814,29.304,-17.973,-30.867
'[18:53:52.082 08/07/2079]',11.331,-23.443,23.443,9.377,0.391,13.284,4.689,1.563,7.424,8.205,10.159,23.443,18.755,32.039,0.391,0.391,0.391,10.159,-22.662,15.238,21.490,21.490,0.391,-35.946
'[18:53:52.086 08/07/2079]',6.252,-13.284,8.205,8.205,-2.344,1.563,11.331,-1.172,2.735,3.907,9.377,12.112,18.364,21.880,-0.391,-10.940,-5.079,8.205,-7.424,-3.907,35.165,14.457,-0.391,-45.714
'[18:53:52.090 08/07/2079]',13.284,-2.344,1.563,10.159,1.172,8.987,9.377,2.344,1.954,4.298,11.331,30.476,20.708,10.549,5.861,11.722,-5.470,11.331,-0.781,-3.126,16.801,3.516,5.861,-51.184
'[18:53:52.094 08/07/2079]',16.020,-27.741,42.589,11.722,0.391,14.847,7.033,18.364,7.814,5.079,7.814,17.192,26.569,7.424,7.424,-2.735,-5.079,13.675,-41.807,34.383,8.205,-0.391,7.424,-52.357
'[18:53:52.098 08/07/2079]',18.364,-3.126,-1.954,5.079,-0.781,8.205,1.172,8.205,5.861,1.172,1.172,10.940,23.053,12.503,-3.516,-11.331,-9.768,11.331,2.735,6.642,5.079,0.781,-3.516,-48.059
'[18:53:52.102 08/07/2079]',14.847,17.973,-27.741,-3.126,-0.781,-1.172,2.344,2.344,7.033,2.735,0.000,4.298,23.053,17.192,0.781,-27.350,-13.284,5.861,28.523,-12.112,7.424,5.079,0.781,-46.105
'[18:53:52.105 08/07/2079]',14.847,-7.033,5.470,-5.079,-5.861,-7.033,15.238,5.861,0.781,0.781,7.424,8.596,21.099,21.880,3.516,-27.741,-15.238,7.424,-4.689,7.814,24.225,7.424,3.516,-46.886
'[18:53:52.109 08/07/2079]',15.238,10.159,-4.298,3.907,-5.470,-11.722,21.880,21.880,-1.563,0.391,5.861,26.960,18.755,28.523,-7.424,-7.033,-14.847,12.894,5.079,-21.099,23.834,23.443,-7.424,-48.059
'[18:53:52.113 08/07/2079]',17.582,0.391,5.861,-5.079,-3.126,-18.364,30.476,10.549,-7.424,0.391,10.159,17.582,16.801,23.834,-0.781,-17.582,-16.801,11.722,-5.079,-17.973,28.523,18.364,-0.781,-48.059
'[18:53:52.117 08/07/2079]',17.582,10.159,-6.252,12.894,-3.516,-13.675,23.443,28.523,-3.907,0.391,10.549,17.973,17.973,20.317,2.344,-15.629,-12.503,11.331,7.033,-6.642,15.238,9.377,2.344,-46.105
'[18:53:52.121 08/07/2079]',12.112,23.834,-25.006,11.331,-8.987,-1.954,-0.781,33.211,-5.470,-3.516,5.079,16.020,17.973,7.033,4.298,-16.801,-10.549,7.424,25.788,-11.722,11.331,-6.642,4.298,-44.151
'[18:53:52.125 08/07/2079]',4.298,45.324,-63.297,10.159,-12.894,-7.814,1.954,15.629,-9.768,-7.033,5.079,2.735,17.582,9.377,-0.781,-34.383,-14.066,4.689,64.078,-47.668,41.807,-10.549,-0.781,-42.589
'[18:53:52.129 08/07/2079]',-7.424,19.927,-61.343,50.794,-19.536,-14.457,1.172,33.211,-14.457,-10.549,0.781,9.768,16.801,3.516,-9.377,-26.178,-18.364,2.344,62.125,-18.364,55.482,-10.159,-9.377,-46.105
'[18:53:52.133 08/07/2079]',-1.563,-18.364,45.714,-7.814,-12.894,1.172,5.079,23.443,-14.457,-10.159,1.172,14.847,15.238,5.861,-16.020,-12.894,-14.847,5.470,-44.933,13.284,59.389,-8.205,-16.020,-50.794
'[18:53:52.137 08/07/2079]',-2.735,-13.675,44.151,-0.391,-13.284,0.000,10.159,29.695,-18.755,-11.331,3.907,32.821,11.331,8.205,-12.503,0.391,-17.582,11.722,-43.370,8.987,50.794,-3.126,-12.503,-54.701
'[18:53:52.141 08/07/2079]',3.126,-61.734,67.595,-4.298,-17.192,-5.470,7.033,18.364,-21.880,-15.238,1.172,25.006,8.596,13.284,-30.085,-3.126,-23.834,7.424,-66.813,67.204,32.821,0.391,-30.085,-48.449
'[18:53:52.145 08/07/2079]',16.410,-50.012,46.105,-12.503,-16.020,-0.781,0.391,16.410,-17.582,-12.112,0.391,13.284,7.424,16.801,-28.913,-11.331,-21.490,3.907,-45.324,62.515,9.768,-5.079,-28.913,-30.085
'[18:53:52.148 08/07/2079]',17.192,-31.258,-7.814,14.847,-22.271,-6.252,-1.563,23.053,-17.582,-10.940,3.126,29.695,9.768,3.516,-9.377,0.000,-21.490,6.642,8.596,36.337,10.159,-19.145,-9.377,-2.735
'[18:53:52.152 08/07/2079]',1.172,-7.814,-41.807,-2.344,-30.476,-16.410,-0.781,-2.735,-18.364,-9.768,-10.549,8.596,9.768,-3.907,-25.006,-10.940,-23.834,-0.781,42.589,3.126,23.443,-12.894,-25.006,25.397
'[18:53:52.156 08/07/2079]',3.516,9.768,-10.940,-15.238,-12.503,-2.735,1.563,0.391,-5.079,-7.814,-14.847,-10.159,15.629,-11.331,-25.788,-16.410,-12.894,-4.689,11.722,8.596,18.755,-23.834,-25.788,43.370
'[18:53:52.160 08/07/2079]',-3.907,13.675,-10.159,-12.503,-13.675,-4.298,3.126,1.563,-7.033,-8.205,-10.940,-1.172,10.549,-18.755,-12.112,-7.814,-10.940,-4.689,10.940,-9.377,37.118,-30.085,-12.112,44.542
'[18:53:52.164 08/07/2079]',-11.331,-9.768,-2.344,-8.987,-20.708,-14.457,6.252,-4.298,-16.410,-12.112,-13.675,7.033,0.391,-28.913,-12.112,5.079,-15.238,-7.814,3.126,5.079,31.258,-27.350,-12.112,35.165
'[18:53:52.168 08/07/2079]',-15.238,-14.457,15.629,-10.940,-21.490,-15.238,11.331,-0.391,-19.536,-18.364,-14.066,-15.629,-8.987,-23.834,-19.536,-15.238,-17.973,-15.238,-14.847,10.940,23.834,-21.490,-19.536,17.192
'[18:53:52.172 08/07/2079]',-15.629,-7.814,-0.391,7.424,-23.053,-17.192,10.940,13.675,-19.145,-10.940,-5.079,-9.768,-16.410,-20.317,0.391,-9.377,-14.457,-13.284,1.172,7.033,3.516,-12.894,0.391,3.516
'[18:53:52.176 08/07/2079]',-11.722,0.391,-17.192,5.861,-20.708,-25.397,15.238,8.205,-19.927,-7.814,-6.642,-5.079,-24.225,-22.662,3.907,2.344,-14.457,-11.722,17.973,-16.410,-0.781,-10.940,3.907,-7.424
'[18:53:52.180 08/07/2079]',-4.298,7.033,-18.364,-10.549,-9.768,-19.536,7.033,-3.516,-11.722,-11.722,-20.708,-42.198,-26.178,-7.424,-25.397,-27.350,-14.847,-20.317,19.145,-23.443,-11.722,2.344,-25.397,-12.112
'[18:53:52.184 08/07/2079]',-1.563,-12.112,-5.470,-14.457,-7.814,-18.755,5.079,-13.284,-7.424,-10.549,-5.861,-46.886,-25.788,-7.814,-2.344,-34.774,-12.894,-19.927,6.252,0.391,-8.987,-3.907,-2.344,-17.192
'[18:53:52.188 08/07/2079]',-2.344,-20.708,0.391,-4.298,-7.424,-29.304,10.940,-1.954,-3.126,-10.940,-8.987,10.159,-17.973,-15.238,-7.033,26.960,-10.940,-13.284,0.391,10.940,0.391,-16.801,-7.033,-25.006
'[18:53:52.191 08/07/2079]',-8.205,-14.066,-3.126,-10.940,-9.768,-13.284,0.781,-14.847,-8.205,-16.020,-8.987,3.516,-25.788,-25.397,-1.954,23.053,-13.675,-15.238,3.907,2.735,-13.284,-10.940,-1.954,-37.900
'[18:53:52.195 08/07/2079]',-15.238,-20.708,7.424,-5.861,-13.284,-14.457,7.033,-14.066,-9.768,-8.596,-3.516,21.880,-24.615,-27.741,15.238,35.946,-12.112,-11.722,-6.642,10.549,-11.722,-5.079,15.238,-50.403
'[18:53:52.199 08/07/2079]',-16.020,1.172,3.516,4.689,-14.066,-4.298,5.470,5.861,-12.112,-5.470,-7.033,33.211,-28.523,-29.304,15.238,50.403,-6.642,-7.033,-2.735,-3.516,-28.523,-3.516,15.238,-62.906
'[18:53:52.203 08/07/2079]',-15.629,9.377,-9.377,1.954,-14.066,-4.298,5.470,-1.172,-16.410,-5.470,-7.814,10.940,-34.774,-8.205,-1.954,26.178,-7.424,-7.424,10.159,-25.397,-24.225,19.145,-1.954,-69.548
'[18:53:52.207 08/07/2079]',-15.629,-9.768,16.020,1.172,-12.503,-2.344,6.642,-1.172,-19.536,-7.424,-3.126,6.642,-32.039,-5.470,0.000,13.675,-7.424,-5.861,-15.238,-4.689,-14.847,17.973,0.000,-72.283
'[18:53:52.211 08/07/2079]',-15.238,-31.648,25.006,-6.642,-18.755,-4.689,0.391,-5.079,-22.662,-12.503,-1.563,5.470,-36.728,22.271,-21.880,5.861,-8.987,-7.424,-24.225,26.569,-26.960,37.509,-21.880,-69.158
'[18:53:52.215 08/07/2079]',-12.894,-24.615,19.145,1.563,-17.192,-9.377,8.596,1.563,-20.317,-16.410,1.954,18.755,-34.774,14.457,-24.615,29.304,-11.331,-1.563,-18.364,8.596,-17.973,27.350,-24.615,-64.078
'[18:53:52.219 08/07/2079]',-21.490,-9.768,7.424,1.172,-15.238,-23.443,11.722,3.907,-22.271,-19.927,-3.516,15.629,-37.509,0.000,-14.847,21.490,-14.457,-3.907,-6.642,-6.252,-12.112,19.927,-14.847,-58.217
'[18:53:52.223 08/07/2079]',-23.443,1.954,-1.563,-1.954,-21.880,-14.847,9.768,0.781,-15.238,-16.410,-0.781,8.596,-30.085,-16.801,7.033,15.238,-13.675,-3.516,2.344,-0.781,-23.443,0.781,7.033,-53.919
'[18:53:52.227 08/07/2079]',-15.238,33.602,-34.383,10.940,-21.880,-8.596,11.331,13.284,-14.847,-13.675,-1.954,10.549,-26.569,-18.364,5.470,19.536,-12.894,0.391,35.165,-41.807,-12.894,-3.126,5.470,-49.621
'[18:53:52.230 08/07/2079]',-14.457,31.648,-37.118,17.582,-16.410,-14.457,14.066,13.675,-16.410,-8.987,-4.298,3.516,-19.927,-16.410,3.126,5.470,-11.722,3.126,37.900,-47.277,18.364,-10.159,3.126,-48.449
'[18:53:52.234 08/07/2079]',-27.741,-5.470,-4.689,7.033,-29.695,1.172,-4.298,1.563,-23.053,-5.861,-1.954,-6.642,-26.569,-13.284,9.377,-7.424,-12.112,-0.391,5.470,-9.768,15.629,-2.735,9.377,-48.840
'[18:53:52.238 08/07/2079]',-33.211,-41.026,29.695,17.973,-33.602,1.954,-8.205,14.066,-25.006,-3.126,-5.079,1.954,-28.913,-1.563,-6.252,4.689,-10.940,0.781,-28.913,22.662,24.615,5.470,-6.252,-50.403
'[18:53:52.242 08/07/2079]',-32.039,-55.482,36.728,16.801,-32.039,1.172,-10.549,7.424,-29.304,-1.954,-7.424,-6.252,-32.430,-7.424,-2.735,-2.735,-10.549,1.563,-35.946,29.695,28.523,-1.172,-2.735,-50.794
'[18:53:52.246 08/07/2079]',-39.072,-37.509,21.490,-1.563,-37.900,0.391,-9.768,-8.596,-30.085,-2.735,-5.861,-12.894,-36.728,-12.894,7.424,-10.940,-11.722,-1.563,-20.708,17.582,10.159,3.126,7.424,-46.886
'[18:53:52.250 08/07/2079]',-32.430,7.424,-16.410,-3.907,-36.728,0.781,-6.252,-2.735,-20.708,0.781,-7.033,-8.205,-29.695,1.563,-1.563,-5.861,-8.205,-1.172,17.192,-5.861,-4.298,7.033,-1.563,-38.681
'[18:53:52.254 08/07/2079]',-28.913,26.569,-42.198,0.391,-32.430,-3.126,-12.894,5.079,-18.364,-1.172,-10.940,-0.781,-23.053,11.722,-19.927,-1.954,-6.642,-1.563,42.979,-21.490,2.735,9.377,-19.927,-27.350
'[18:53:52.258 08/07/2079]',-31.648,0.781,-25.397,-22.662,-30.867,-10.940,-17.582,-19.536,-23.053,-7.033,-16.020,-18.755,-27.350,-2.735,-14.847,-20.708,-9.377,-10.549,26.178,-1.172,0.781,7.033,-14.847,-25.397
'[18:53:52.262 08/07/2079]',-30.867,-27.741,-14.847,-14.066,-27.741,-15.238,-23.443,-20.317,-20.317,-9.377,-27.350,-32.821,-25.006,-17.582,-16.410,-32.039,-12.112,-17.582,15.629,17.192,9.377,-3.516,-16.410,-34.774
'[18:53:52.266 08/07/2079]',-24.225,-59.780,26.178,-17.582,-21.099,-9.768,-23.834,-19.927,-17.973,-7.033,-28.913,-39.072,-17.973,-16.410,-18.755,-40.244,-9.768,-14.847,-25.397,38.681,22.271,-1.172,-18.755,-37.900
'[18:53:52.270 08/07/2079]',-29.695,-55.873,21.099,-43.370,-24.615,-14.066,-22.662,-46.105,-21.880,-10.159,-24.615,-57.436,-23.053,-23.834,0.000,-67.204,-11.331,-18.364,-20.317,29.304,19.927,-0.781,0.000,-7.033
'[18:53:52.273 08/07/2079]',-28.913,-29.304,30.476,-15.629,-21.880,-1.954,-1.954,-17.582,-11.722,0.391,-10.159,-25.788,-14.457,22.662,-21.490,-35.165,-4.689,-5.861,-29.695,12.894,26.569,34.383,-21.490,80.879
'[18:53:52.277 08/07/2079]',-23.834,5.079,11.722,18.755,-19.145,5.861,2.344,22.271,-8.205,6.252,-2.344,8.987,-5.861,47.277,-28.523,-7.424,1.172,2.344,-10.940,-14.066,43.370,40.244,-28.523,217.241
'[18:53:52.281 08/07/2079]',-23.834,-7.814,-1.563,26.569,-19.927,-4.689,1.172,16.410,-11.722,3.516,-3.516,19.927,-5.470,65.641,-46.886,-5.470,0.391,0.781,2.344,-6.252,55.873,54.310,-46.886,355.946
'[18:53:52.285 08/07/2079]',-33.211,-15.629,-12.894,29.304,-22.662,-10.549,-4.298,6.642,-13.284,2.344,-19.927,14.457,-0.781,29.695,-34.383,-10.159,-3.907,-5.861,13.675,-1.172,76.190,19.536,-34.383,425.885
'[18:53:52.289 08/07/2079]',-30.476,14.066,-69.548,14.847,-24.615,-12.894,-18.364,-12.894,-14.457,2.735,-40.635,-21.880,7.424,5.470,-43.370,-44.542,-8.987,-17.973,70.330,-23.834,83.223,-9.377,-43.370,383.297
'[18:53:52.293 08/07/2079]',-25.788,-20.317,-53.529,-21.880,-26.960,-20.317,-25.397,-47.668,-18.364,3.126,-46.886,-41.807,4.689,-15.629,-25.788,-67.595,-12.112,-23.834,54.310,8.987,65.250,-23.053,-25.788,224.274
'[18:53:52.297 08/07/2079]',-28.913,-34.383,-35.165,-41.026,-32.039,-4.298,-36.337,-67.204,-23.053,1.563,-46.886,-54.701,-0.781,-17.973,-22.662,-80.488,-14.847,-22.662,35.946,16.801,57.045,-18.755,-22.662,-14.847
'[18:53:52.301 08/07/2079]',-26.960,-8.987,-16.410,-24.615,-31.258,3.516,-23.053,-26.960,-17.582,5.079,-32.039,-44.151,1.563,5.861,-29.304,-66.813,-10.549,-14.457,17.192,1.563,49.231,-1.563,-29.304,-288.742
'[18:53:52.305 08/07/2079]',-19.927,-17.582,0.391,-7.424,-24.615,7.424,-23.834,-3.516,-11.722,7.033,-20.708,-2.735,7.424,19.927,-25.397,-30.867,-6.252,-6.252,0.391,22.271,33.993,9.768,-25.397,-532.943
'[18:53:52.309 08/07/2079]',-12.894,5.079,-15.238,-25.397,-19.927,7.424,-19.536,-16.801,-10.549,7.033,-20.317,-14.066,5.470,24.225,-25.788,-42.979,-7.814,-5.470,16.020,-3.907,26.960,14.457,-25.788,-682.589
'[18:53:52.313 08/07/2079]',-14.847,25.397,-25.397,-10.159,-17.582,4.298,-11.331,0.000,-7.424,10.549,-23.443,-9.768,10.549,17.973,-22.271,-37.118,-7.814,-6.642,26.178,-21.099,31.258,7.033,-22.271,-708.376
'[18:53:52.316 08/07/2079]',-11.331,42.979,-47.277,-19.536,-15.238,2.344,-17.582,-3.516,-10.940,7.814,-27.350,-16.410,7.033,10.549,-16.410,-48.840,-8.987,-13.675,48.059,-32.430,23.053,0.391,-16.410,-627.106
'[18:53:52.320 08/07/2079]',-12.112,5.079,-14.066,-23.834,-17.582,0.391,-17.192,-8.205,-13.675,8.596,-24.225,-23.443,5.470,22.662,-25.397,-55.873,-8.596,-14.457,14.847,-3.907,25.397,18.755,-25.397,-486.838
'[18:53:52.324 08/07/2079]',-13.284,-19.145,8.987,-2.344,-17.973,1.954,-13.284,2.735,-13.675,8.987,-14.457,0.391,1.954,35.946,-22.662,-34.383,-7.033,-8.987,-8.205,16.410,24.615,33.993,-22.662,-325.470
'[18:53:52.328 08/07/2079]',-11.722,-16.801,0.781,2.735,-17.973,4.298,-17.192,6.252,-13.284,6.252,-9.377,3.907,3.126,51.966,-39.072,-28.132,-6.642,-10.940,0.000,18.755,17.582,50.012,-39.072,-184.029
'[18:53:52.332 08/07/2079]',-8.205,-37.509,9.377,8.987,-16.020,2.344,-17.582,5.470,-8.987,12.503,-12.503,0.391,11.722,46.886,-38.291,-29.695,-4.689,-6.252,-8.596,33.993,25.397,45.324,-38.291,-75.409
'[18:53:52.336 08/07/2079]',-19.927,-10.549,-2.735,-7.814,-18.755,3.907,-22.662,-3.516,-11.722,12.894,-19.536,-11.331,6.252,33.211,-30.085,-40.635,-6.252,-8.205,3.516,1.954,36.728,32.821,-30.085,-0.391
'[18:53:52.340 08/07/2079]',-24.225,17.973,-15.238,-29.304,-19.927,2.344,-21.880,-10.549,-10.940,13.284,-21.490,-18.364,10.159,33.211,-32.821,-48.449,-5.470,-12.503,16.020,-11.331,33.993,28.913,-32.821,48.449
'[18:53:52.344 08/07/2079]',-18.364,16.410,-8.205,-4.689,-18.364,0.781,-13.675,17.192,-11.331,17.192,-15.629,-2.735,11.331,29.695,-16.020,-38.291,-1.563,-7.424,8.987,-14.066,42.589,19.536,-16.020,84.005
'[18:53:52.348 08/07/2079]',-23.834,2.735,-5.470,7.424,-21.490,-3.126,-12.503,18.755,-15.629,13.284,-18.755,-3.126,3.907,32.039,-19.536,-41.807,-1.172,-8.987,6.252,-11.331,55.482,21.490,-19.536,104.713
'[18:53:52.352 08/07/2079]',-28.523,-7.424,7.814,13.284,-20.708,-10.159,-3.907,20.708,-10.549,13.284,-14.066,-5.861,5.470,54.701,-31.648,-46.886,0.391,-12.894,-7.033,4.298,48.840,46.496,-31.648,118.388
'[18:53:52.355 08/07/2079]',-24.225,-10.549,12.894,32.039,-15.238,-8.205,1.172,33.211,-1.954,13.675,-13.284,-1.563,15.629,41.807,-25.006,-36.337,4.298,-11.722,-12.112,6.642,64.078,28.913,-25.006,126.203
'[18:53:52.359 08/07/2079]',-28.523,-26.960,21.880,31.258,-16.020,8.596,-18.364,23.443,-0.781,12.503,-18.364,-14.066,18.755,21.490,-12.894,-48.449,4.689,-13.675,-21.099,14.066,73.846,17.973,-12.894,131.282
'[18:53:52.363 08/07/2079]',-26.960,-32.039,42.979,3.126,-14.066,12.894,-19.536,8.596,-0.781,10.159,-14.847,-7.814,15.238,20.317,-14.847,-35.556,3.126,-12.894,-42.198,12.503,58.999,27.741,-14.847,134.017
'[18:53:52.367 08/07/2079]',-17.582,-12.112,28.523,-8.205,-11.331,15.629,-20.317,5.470,3.126,14.066,-7.033,11.722,22.662,18.364,10.940,-30.476,4.689,-7.814,-27.741,5.470,50.012,18.755,10.940,137.924
'[18:53:52.371 08/07/2079]',-21.490,-22.271,35.556,1.563,-18.755,14.457,-23.053,20.317,-1.563,12.894,-11.331,16.020,16.801,22.662,1.954,-26.569,0.781,-3.907,-34.774,15.238,50.794,19.145,1.954,139.878
'[18:53:52.375 08/07/2079]',-20.317,-5.470,30.476,1.563,-13.675,11.722,-8.987,16.410,-5.470,13.284,-6.252,12.112,12.112,39.853,-11.722,-26.569,-0.391,0.391,-29.695,-0.391,44.542,37.118,-11.722,139.878
'[18:53:52.379 08/07/2079]',-21.880,19.927,19.145,-6.642,-7.814,7.424,0.000,9.768,5.470,17.192,-9.377,10.549,24.615,46.105,-16.801,-29.695,-0.391,-0.781,-18.364,-15.629,51.575,38.291,-16.801,137.924
