'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[00:05:18.012 12/07/2079]',13.284,-11.331,8.205,3.126,12.894,6.252,-1.172,-3.907,10.159,4.689,-6.642,5.470,8.987,-5.861,3.516,7.424,14.066,-10.159,-7.424,-0.391,-0.391,0.781,3.516,221.929
'[00:05:18.016 12/07/2079]',16.020,-14.457,4.689,2.344,13.675,3.516,-1.563,-7.424,7.033,3.516,-12.503,3.516,-0.391,-5.079,2.735,5.470,8.596,-13.675,-3.907,2.735,-5.079,3.126,2.735,235.995
'[00:05:18.020 12/07/2079]',7.424,-6.642,3.516,-4.298,8.987,-1.172,-0.781,-6.642,1.172,-0.391,-12.503,3.516,-12.503,-7.424,1.563,9.768,5.470,-17.973,-2.735,3.516,-14.066,-2.735,1.563,287.961
'[00:05:18.023 12/07/2079]',2.735,-3.516,1.172,-1.954,7.424,-3.907,-1.172,-3.516,4.298,-3.907,-10.940,0.781,-9.377,-17.582,7.424,8.987,0.000,-17.192,-0.391,-2.344,-6.252,-12.112,7.424,333.675
'[00:05:18.027 12/07/2079]',5.861,-3.516,1.563,-4.298,8.987,-3.907,-1.954,-3.516,13.675,-3.516,-8.205,0.000,0.000,-3.126,-3.126,8.987,-6.252,-16.410,-0.781,-7.033,-5.470,2.344,-3.126,349.695
'[00:05:18.031 12/07/2079]',9.377,-3.516,2.344,-5.079,9.377,-2.344,0.391,-3.516,20.708,-1.954,-2.344,-1.954,8.987,1.954,0.391,1.172,-8.987,-14.847,-1.563,-2.735,-6.252,3.516,0.391,327.033
'[00:05:18.035 12/07/2079]',8.205,-3.126,-2.735,2.344,9.377,-4.689,1.563,-1.172,17.192,-5.470,0.391,0.391,8.596,5.861,-0.391,-1.563,-12.503,-12.503,3.516,-5.470,3.516,7.033,-0.391,276.630
'[00:05:18.039 12/07/2079]',7.033,-1.172,-2.344,4.298,7.814,-4.689,1.563,1.954,11.722,-7.814,6.252,1.954,5.470,16.410,-12.503,3.126,-16.801,-10.159,3.126,-9.377,5.861,19.536,-12.503,238.339
'[00:05:18.043 12/07/2079]',13.284,1.172,-7.033,0.391,10.940,-2.735,1.954,-1.172,9.768,-5.861,8.205,-6.642,4.298,-5.079,2.735,2.735,-18.755,-11.722,7.814,-2.344,-15.238,4.298,2.735,241.465
'[00:05:18.047 12/07/2079]',12.112,4.689,-15.629,-1.563,7.033,-5.470,0.000,-1.954,2.735,-4.298,3.516,-5.861,-3.516,-7.814,4.689,2.344,-20.708,-11.331,16.410,2.344,-24.615,-2.344,4.689,311.013
'[00:05:18.051 12/07/2079]',4.689,10.159,-8.987,-10.940,1.954,-6.252,3.516,-4.298,2.344,-3.126,1.563,-5.079,-3.126,-1.954,0.391,0.781,-23.443,-7.424,9.768,-12.112,-9.377,3.907,0.391,388.767
'[00:05:18.055 12/07/2079]',7.424,-3.516,0.000,-5.470,4.298,-3.907,3.516,-6.252,5.470,-0.391,1.954,-9.377,3.126,-4.689,0.391,0.000,-22.662,-5.861,0.781,0.000,-4.689,4.689,0.391,464.567
'[00:05:18.059 12/07/2079]',14.066,-13.675,1.954,3.516,8.987,-4.689,5.861,-3.516,8.987,2.735,6.252,-10.549,10.159,-0.391,4.689,-5.861,-18.364,-4.298,-1.172,5.470,12.503,-3.126,4.689,472.381
'[00:05:18.063 12/07/2079]',7.033,-17.582,14.457,9.768,4.689,-4.298,10.940,2.735,8.205,0.391,8.596,-0.781,10.549,8.987,-5.470,1.172,-15.238,1.172,-13.675,1.172,32.430,3.907,-5.470,473.162
'[00:05:18.066 12/07/2079]',5.079,-9.377,4.298,21.099,7.814,-0.391,10.159,3.907,14.847,3.126,4.298,0.391,16.410,21.490,-15.238,0.781,-12.894,3.907,-3.516,-2.735,28.913,21.880,-15.238,421.978
'[00:05:18.070 12/07/2079]',5.861,-9.768,-0.781,13.675,5.470,-1.563,8.596,-2.735,17.582,2.735,5.079,-3.516,16.801,11.331,-5.861,0.000,-13.675,2.344,1.563,-2.344,9.768,19.145,-5.861,389.939
'[00:05:18.074 12/07/2079]',0.781,-3.126,0.391,8.596,2.735,-3.907,8.987,-0.781,13.284,0.781,3.907,-1.563,9.377,23.053,-12.503,-1.954,-12.503,2.344,0.391,-3.126,6.642,27.741,-12.503,373.138
'[00:05:18.078 12/07/2079]',1.563,6.642,2.344,3.516,10.549,-3.126,9.377,-1.563,10.159,2.735,4.298,-3.516,5.079,17.582,-8.987,1.563,-12.503,2.735,-1.563,-12.503,14.847,20.317,-8.987,365.714
'[00:05:18.082 12/07/2079]',-1.563,0.781,2.735,-2.344,5.079,-6.642,7.814,-6.252,9.377,2.735,-0.781,-5.079,2.735,-10.159,11.331,3.126,-14.457,0.781,-1.954,-13.284,5.470,3.516,11.331,347.741
'[00:05:18.086 12/07/2079]',0.000,5.470,7.033,-1.172,7.424,-3.907,11.722,-3.516,10.159,7.424,-1.954,0.391,4.298,-6.252,17.973,1.563,-9.377,3.516,-6.252,-5.470,10.159,-5.079,17.973,313.358
'[00:05:18.090 12/07/2079]',0.391,11.331,4.298,4.298,7.814,0.391,12.112,0.781,8.596,8.987,0.781,2.344,2.735,0.391,7.814,9.768,-6.642,8.987,-3.516,-10.549,10.940,0.000,7.814,299.683
'[00:05:18.094 12/07/2079]',3.126,1.172,5.079,9.377,7.033,3.126,11.331,-2.344,19.145,10.549,6.642,-1.563,14.066,4.298,15.238,1.563,-4.298,11.331,-4.298,-5.470,11.331,2.735,15.238,293.822
'[00:05:18.098 12/07/2079]',5.470,8.596,4.689,10.549,7.033,8.596,13.675,-0.391,17.973,8.596,10.159,1.954,12.112,12.112,14.066,0.781,-0.781,12.894,-3.907,-5.861,14.066,2.735,14.066,272.332
'[00:05:18.102 12/07/2079]',3.907,16.410,5.079,6.252,5.079,7.814,16.410,2.344,13.675,6.252,13.284,5.861,8.596,19.536,5.470,5.079,1.954,14.847,-4.298,-14.847,16.410,7.424,5.470,231.697
'[00:05:18.105 12/07/2079]',4.689,17.582,8.596,1.563,8.987,3.516,17.192,1.172,14.847,4.298,14.847,2.344,11.722,1.563,17.192,6.252,0.391,13.675,-7.814,-28.913,23.834,-0.391,17.192,197.705
'[00:05:18.109 12/07/2079]',13.675,7.033,16.801,2.344,13.675,3.907,16.020,5.079,3.907,4.689,15.629,6.252,5.861,-5.470,18.755,12.112,3.126,9.768,-16.020,-16.410,17.192,-10.549,18.755,155.897
'[00:05:18.113 12/07/2079]',9.768,11.331,9.377,1.954,10.159,1.172,14.066,6.252,1.172,3.907,13.284,11.331,1.172,8.987,3.907,16.020,1.954,9.768,-8.596,-8.205,0.781,0.781,3.907,117.998
'[00:05:18.117 12/07/2079]',10.549,10.159,5.079,3.516,10.549,1.954,10.940,4.689,7.033,1.954,8.596,13.284,3.126,9.768,-1.954,20.317,-1.563,11.331,-4.298,-8.987,-7.424,9.377,-1.954,40.635
'[00:05:18.121 12/07/2079]',12.503,10.940,0.391,4.689,8.596,6.642,10.159,2.344,10.940,2.735,9.377,9.377,4.298,20.317,-6.252,16.020,-2.735,10.940,0.391,-7.033,-11.722,15.629,-6.252,-47.668
'[00:05:18.125 12/07/2079]',11.722,14.847,0.781,1.563,8.205,7.814,10.549,2.344,9.768,0.391,14.847,8.987,1.563,21.490,-3.907,14.847,-0.781,8.596,0.000,-1.954,-16.410,11.722,-3.907,-150.818
'[00:05:18.129 12/07/2079]',13.284,15.238,1.172,1.172,11.722,5.470,9.377,4.689,11.331,-0.781,12.112,8.596,4.689,10.940,3.126,11.722,-0.781,7.424,-0.391,-6.642,-11.722,7.424,3.126,-233.651
'[00:05:18.133 12/07/2079]',7.814,17.973,5.861,-2.344,8.987,4.689,14.457,-0.391,10.940,1.563,8.205,7.424,2.344,14.847,8.987,2.735,-1.954,4.298,-5.079,-15.629,0.391,12.503,8.987,-282.882
'[00:05:18.137 12/07/2079]',3.907,16.410,7.814,-1.563,7.033,2.344,14.847,1.172,12.503,0.391,8.987,12.894,8.205,21.099,3.516,0.781,-0.391,0.781,-7.033,-7.033,7.814,10.940,3.516,-321.172
'[00:05:18.141 12/07/2079]',5.470,12.894,5.861,5.079,7.424,1.954,12.112,7.033,14.457,-1.954,10.940,16.020,16.801,19.536,0.391,3.126,-1.954,1.954,-5.079,-3.516,13.675,9.768,0.391,-359.853
'[00:05:18.145 12/07/2079]',10.549,3.907,3.907,7.033,5.470,1.563,10.159,7.424,16.801,-1.954,9.768,14.066,18.755,12.503,3.516,3.907,-6.642,3.126,-3.126,-3.516,6.642,8.987,3.516,-392.674
'[00:05:18.148 12/07/2079]',14.066,-1.172,1.172,4.298,2.344,0.781,9.377,5.079,16.020,-3.907,11.331,13.284,22.662,17.192,-2.344,0.000,-9.768,2.735,-0.391,3.516,-0.781,16.410,-2.344,-406.349
'[00:05:18.152 12/07/2079]',17.192,1.954,4.689,-6.642,3.516,0.391,8.596,4.298,4.298,-7.033,12.112,14.066,11.331,0.781,12.112,-1.563,-9.768,4.298,-3.907,5.470,-7.424,0.391,12.112,-396.972
'[00:05:18.156 12/07/2079]',17.192,6.642,0.000,-1.563,5.079,0.000,10.940,4.689,4.298,0.781,5.861,9.377,8.205,1.172,12.894,0.000,-10.159,8.205,0.781,-3.516,-0.391,0.391,12.894,-384.469
'[00:05:18.160 12/07/2079]',15.238,12.894,1.954,-6.252,6.252,1.172,10.549,3.907,3.907,2.735,7.424,9.377,8.596,9.768,3.126,2.344,-9.377,7.424,-1.172,-8.205,3.907,3.907,3.126,-381.343
'[00:05:18.164 12/07/2079]',8.596,20.708,1.172,-6.252,3.907,1.563,11.722,5.470,4.689,6.642,1.172,14.066,12.112,5.861,5.861,3.516,-8.205,7.424,-0.391,-10.549,7.424,-0.391,5.861,-390.720
'[00:05:18.168 12/07/2079]',8.205,17.973,-0.391,-0.391,3.907,2.735,8.205,8.596,6.252,7.814,0.391,15.238,10.159,12.503,1.172,6.252,-8.596,9.377,1.172,-12.894,7.033,6.252,1.172,-401.270
'[00:05:18.172 12/07/2079]',10.159,7.424,1.954,-4.689,1.954,3.126,6.252,2.735,9.377,5.079,6.642,8.205,17.192,21.880,-9.377,1.954,-9.377,10.159,-1.172,-6.252,3.907,18.364,-9.377,-404.005
'[00:05:18.176 12/07/2079]',10.940,3.516,7.814,-10.159,0.000,3.516,4.689,1.563,3.516,8.205,8.205,2.735,10.549,16.410,-2.344,-1.172,-6.642,6.642,-7.033,2.735,-2.735,9.768,-2.344,-388.376
'[00:05:18.180 12/07/2079]',11.331,10.159,1.172,-5.861,1.954,1.954,5.470,6.252,3.126,7.424,6.252,5.470,12.503,8.205,4.298,-1.563,-2.344,10.549,-0.391,0.391,3.126,-0.781,4.298,-364.542
'[00:05:18.184 12/07/2079]',8.205,5.079,-7.033,1.563,-2.344,1.563,4.298,3.907,8.596,7.814,2.344,5.470,21.099,16.020,-5.470,-5.470,-2.735,11.722,7.814,-1.172,8.987,12.112,-5.470,-337.192
'[00:05:18.188 12/07/2079]',6.642,3.907,1.172,-7.424,-4.298,2.735,4.689,0.000,1.563,5.861,0.391,1.563,12.503,-5.470,5.079,-1.954,-2.735,6.252,-0.391,4.689,-8.205,2.344,5.079,-310.232
'[00:05:18.191 12/07/2079]',10.549,6.642,-1.563,-4.298,-1.172,4.689,3.126,2.735,12.112,4.298,2.344,1.954,26.569,-7.424,3.516,-0.391,-0.781,8.596,2.344,0.391,-2.735,-3.126,3.516,-277.021
'[00:05:18.195 12/07/2079]',5.079,-2.344,0.391,1.172,-5.470,4.298,3.907,0.391,6.642,-0.391,7.424,-0.781,21.490,1.563,-7.033,-2.344,-5.079,12.894,0.391,3.516,5.861,4.298,-7.033,-241.856
'[00:05:18.199 12/07/2079]',3.907,3.907,1.563,-1.954,-2.735,5.079,5.470,-1.563,2.735,0.391,4.689,0.000,13.675,3.516,-5.861,-3.126,-7.424,15.629,-0.781,1.563,4.298,7.424,-5.861,-212.552
'[00:05:18.203 12/07/2079]',4.298,7.424,2.735,0.391,-1.172,5.470,7.424,1.172,5.079,2.344,2.344,1.172,13.675,10.159,-5.079,-6.252,-4.689,18.364,-1.954,3.126,14.066,2.735,-5.079,-200.049
'[00:05:18.207 12/07/2079]',6.252,7.033,-1.954,5.079,-1.563,3.516,6.642,7.814,0.391,1.172,4.298,5.079,13.284,12.112,-11.331,-2.735,-4.298,20.317,2.735,8.987,17.192,-6.252,-11.331,-199.267
'[00:05:18.211 12/07/2079]',12.894,5.861,1.563,-2.344,0.000,3.516,5.861,6.642,-3.516,-1.563,3.126,6.252,1.563,7.424,0.391,-6.252,-4.298,16.410,-0.781,6.252,-0.781,-1.563,0.391,-199.658
'[00:05:18.215 12/07/2079]',9.377,2.735,8.987,-7.033,-5.079,5.470,6.252,5.470,-1.172,-7.033,3.516,7.424,0.781,13.675,-3.907,-6.642,-2.344,14.847,-8.205,11.722,-4.689,2.344,-3.907,-188.718
'[00:05:18.219 12/07/2079]',2.735,8.987,1.563,-5.470,-9.377,4.689,6.642,4.689,-4.689,-0.781,2.735,6.642,3.516,1.954,0.000,-2.344,0.391,16.410,-0.781,6.642,0.391,-14.847,0.000,-159.414
'[00:05:18.223 12/07/2079]',-1.172,12.503,2.735,-4.298,-10.940,4.689,8.205,5.861,-7.814,-1.954,6.642,11.331,2.344,3.907,1.563,0.000,1.172,19.927,-1.954,-7.033,5.470,-5.861,1.563,-126.203
'[00:05:18.227 12/07/2079]',1.563,0.391,9.377,5.079,-4.298,7.033,5.079,7.033,-3.516,7.033,1.563,5.470,5.470,0.391,0.000,4.689,4.689,17.582,-8.596,4.689,4.689,-7.424,0.000,-87.521
'[00:05:18.230 12/07/2079]',4.689,14.066,-1.172,2.344,-0.391,8.987,2.735,7.424,0.000,9.377,0.000,9.377,15.238,2.735,-10.940,11.331,7.814,15.238,1.954,-1.563,8.987,-16.410,-10.940,-52.747
'[00:05:18.234 12/07/2079]',3.907,5.079,-4.689,3.516,-4.298,5.470,0.781,4.298,-7.814,5.861,-2.344,7.424,0.000,-0.391,0.000,3.516,4.689,12.112,5.470,1.172,-5.861,-9.768,0.000,-18.364
'[00:05:18.238 12/07/2079]',3.126,-1.954,-1.563,3.126,-3.126,2.735,-0.391,2.344,-9.768,1.954,-5.079,5.079,-6.642,-2.344,-1.172,2.344,1.563,7.814,2.344,3.516,-5.470,-5.861,-1.172,3.907
'[00:05:18.242 12/07/2079]',0.000,7.814,3.126,0.000,0.000,5.079,2.344,1.563,-7.424,3.907,1.954,0.781,-4.298,5.861,0.391,-3.126,5.861,6.642,-2.344,5.470,4.298,-10.159,0.391,22.271
'[00:05:18.246 12/07/2079]',1.954,0.000,3.516,4.689,-1.563,4.298,1.563,4.298,-5.470,1.172,2.344,4.298,-1.563,10.940,-1.954,-3.516,5.861,8.596,-2.735,6.252,11.331,-5.470,-1.954,27.350
'[00:05:18.250 12/07/2079]',0.781,-0.781,1.172,4.298,-2.735,0.781,1.172,5.079,-3.516,-2.344,-0.391,7.033,4.689,5.470,-6.642,-3.126,3.126,8.987,-0.391,1.563,14.066,0.000,-6.642,20.708
'[00:05:18.254 12/07/2079]',0.000,-1.172,2.735,-3.907,-6.252,1.563,0.000,1.172,-3.126,-0.781,-1.954,2.735,13.675,0.000,-14.066,-3.126,3.907,4.689,-1.954,7.424,7.424,0.391,-14.066,0.391
'[00:05:18.258 12/07/2079]',8.205,-5.079,-5.079,-4.298,-4.689,0.000,-2.735,-0.391,-3.907,0.391,-3.907,-2.735,11.722,-0.391,-17.973,-2.735,4.689,1.954,5.861,12.503,-0.781,-3.907,-17.973,-24.615
'[00:05:18.262 12/07/2079]',2.344,-12.894,-10.940,1.954,-10.159,-3.516,-6.252,0.391,-8.596,-1.172,-9.768,0.391,4.298,-5.470,-16.020,-1.954,1.172,0.781,11.722,10.549,-0.391,1.172,-16.020,-44.933
'[00:05:18.266 12/07/2079]',-2.344,-7.814,-5.861,-4.689,-10.159,-0.781,-1.954,-9.768,-0.781,0.391,-8.596,-7.424,3.516,-0.391,-8.987,-10.940,2.735,0.000,6.642,5.861,8.596,1.563,-8.987,-56.264
'[00:05:18.270 12/07/2079]',5.470,14.066,-8.987,0.391,9.377,6.642,0.781,-8.205,21.880,9.768,-4.689,-3.907,14.066,32.430,-10.159,-13.284,12.894,2.344,9.768,-3.126,18.364,12.894,-10.159,-49.231
'[00:05:18.273 12/07/2079]',5.861,8.987,-5.861,10.159,13.284,5.470,-1.172,0.391,28.913,5.470,-5.470,4.298,25.006,26.178,-3.516,-12.503,14.457,2.735,6.642,1.954,25.397,7.814,-3.516,-35.946
'[00:05:18.277 12/07/2079]',7.033,5.079,-8.596,5.470,12.112,0.781,-2.735,-2.344,28.913,3.126,-4.298,-2.735,33.211,8.205,0.391,-15.629,9.377,-0.781,9.377,6.642,22.662,-4.689,0.391,-29.695
'[00:05:18.281 12/07/2079]',5.470,20.317,-15.238,-0.391,13.284,0.391,-1.563,-3.126,19.536,5.079,-5.079,-2.344,21.099,10.549,5.079,-17.973,10.549,-1.954,16.020,3.516,5.861,-1.563,5.079,-41.416
'[00:05:18.285 12/07/2079]',12.894,14.457,-17.192,0.391,14.457,-0.391,-6.252,2.344,7.814,3.516,-11.331,-0.391,11.722,-5.861,0.391,-4.298,8.596,-2.735,17.973,10.549,-11.722,-7.814,0.391,-66.813
'[00:05:18.289 12/07/2079]',13.675,3.126,-8.987,-1.563,10.549,-0.391,-6.252,1.563,2.344,5.079,-5.079,-8.205,8.205,-0.781,-7.814,-4.689,7.424,-2.344,9.768,8.987,0.781,-7.033,-7.814,-97.289
'[00:05:18.293 12/07/2079]',17.192,11.331,-9.768,-1.172,17.192,2.344,-1.954,-1.172,6.252,8.205,-1.563,-8.205,11.331,3.516,-1.172,-7.814,10.159,-3.516,10.549,2.735,11.331,-9.768,-1.172,-109.402
'[00:05:18.297 12/07/2079]',19.927,6.642,-3.126,2.735,18.755,2.735,-3.907,6.642,16.020,10.940,-6.252,1.172,19.536,9.768,-1.172,-4.689,11.722,-4.298,3.907,10.549,10.159,-10.940,-1.172,-102.759
'[00:05:18.301 12/07/2079]',9.768,8.205,-2.735,0.391,8.596,0.391,-1.954,7.424,20.708,7.424,-8.987,7.033,26.569,12.112,-3.126,-7.424,6.642,-4.298,3.516,1.954,16.410,-5.079,-3.126,-71.111
'[00:05:18.305 12/07/2079]',6.252,5.470,-9.768,-1.954,2.735,-3.516,-0.391,0.781,20.708,4.689,-8.987,3.907,26.178,9.377,0.781,-14.066,1.563,-3.907,10.549,0.781,10.159,-0.391,0.781,-44.933
'[00:05:18.309 12/07/2079]',12.503,2.735,-6.642,-7.424,3.907,-3.126,-2.344,1.954,14.066,1.954,-3.126,0.781,17.582,18.755,-5.861,-14.847,2.735,-4.298,7.424,12.112,-10.159,6.642,-5.861,-19.927
'[00:05:18.313 12/07/2079]',15.629,0.781,-2.344,-8.987,5.861,-4.689,-0.391,3.516,11.331,0.000,0.781,2.344,17.192,12.112,-3.907,-8.987,2.735,0.000,3.126,6.642,-1.563,-3.126,-3.907,-5.470
'[00:05:18.316 12/07/2079]',5.079,-1.563,-8.596,-3.516,-1.563,-7.033,0.391,0.391,-2.344,-0.781,-1.954,1.563,2.344,8.596,-1.954,-12.503,0.391,0.391,9.377,0.391,7.814,0.000,-1.954,6.252
'[00:05:18.320 12/07/2079]',6.252,4.298,-5.470,-1.954,3.126,-4.689,1.954,0.781,-4.298,1.954,-0.391,5.861,-2.735,7.814,7.814,-9.377,4.689,-1.172,6.252,7.033,0.000,-8.596,7.814,9.377
'[00:05:18.324 12/07/2079]',3.126,8.987,-5.079,-0.391,0.391,-3.126,1.172,6.642,0.391,3.907,-0.781,10.549,1.563,5.079,8.205,-1.172,8.205,-2.344,5.861,3.907,-1.954,-13.284,8.205,7.814
'[00:05:18.328 12/07/2079]',5.079,12.503,-11.722,0.781,1.172,-2.735,2.735,5.470,0.391,4.689,-2.344,11.331,2.344,-1.954,12.503,1.172,6.642,0.391,12.503,-6.642,-3.516,-10.549,12.503,1.172
'[00:05:18.332 12/07/2079]',3.126,1.563,-6.252,8.596,2.344,-0.781,3.516,1.172,6.642,3.126,-3.907,12.503,6.252,4.689,8.205,-0.781,8.596,-0.391,7.033,5.079,-0.781,-0.781,8.205,-18.755
'[00:05:18.336 12/07/2079]',4.298,0.781,-0.391,2.735,1.954,0.781,4.689,0.391,7.033,1.172,-1.172,12.894,6.642,10.159,5.470,-1.563,10.549,0.781,1.172,5.861,-0.391,0.000,5.470,-41.416
'[00:05:18.340 12/07/2079]',1.954,-3.126,1.954,5.470,3.516,-0.781,5.470,-1.563,3.126,-1.563,4.298,9.768,4.298,12.503,0.000,-0.781,10.549,3.516,-1.172,1.172,12.503,3.126,0.000,-66.032
'[00:05:18.344 12/07/2079]',-1.172,-10.159,7.424,11.331,5.861,-0.781,5.861,-3.516,6.642,0.000,5.079,5.470,10.159,16.020,-6.252,-1.954,11.722,1.954,-6.642,2.344,22.271,10.549,-6.252,-75.018
'[00:05:18.348 12/07/2079]',4.298,6.252,-1.563,3.516,9.768,2.735,5.470,-6.252,8.596,1.172,2.735,5.470,10.159,1.954,2.735,3.516,14.066,-0.391,2.344,0.781,-1.954,-0.391,2.735,-79.707
'[00:05:18.352 12/07/2079]',12.112,6.642,-9.377,1.172,11.722,2.344,3.516,-8.987,12.894,6.252,0.391,1.172,8.205,12.112,-2.344,3.516,16.020,-1.954,10.159,-3.907,-18.364,13.675,-2.344,-76.581
'[00:05:18.355 12/07/2079]',11.722,5.079,-7.814,7.424,17.973,4.689,4.298,-11.331,16.801,6.642,-0.391,-0.781,9.768,6.252,1.563,3.126,16.410,-2.344,8.596,-11.331,-2.735,12.503,1.563,-75.800
'[00:05:18.359 12/07/2079]',12.112,5.861,-4.298,-2.735,15.238,7.814,2.344,-16.410,15.629,10.159,0.000,-6.252,3.126,9.377,9.377,-1.954,18.364,-7.033,5.079,-8.596,-11.331,10.159,9.377,-74.628
'[00:05:18.363 12/07/2079]',4.298,4.689,2.344,-1.563,13.284,6.642,2.344,-12.503,16.801,8.987,1.172,-3.126,0.391,27.350,-3.516,1.172,20.317,-5.861,-1.563,-3.516,-10.159,19.927,-3.516,-72.283
'[00:05:18.367 12/07/2079]',-7.033,3.907,4.689,5.079,8.987,4.689,3.126,-10.940,13.284,10.159,-2.735,0.391,0.781,8.987,7.424,3.907,17.973,-2.344,-3.907,-9.377,10.549,6.642,7.424,-71.502
'[00:05:18.371 12/07/2079]',-5.861,9.768,2.735,-3.516,10.159,8.205,4.689,-20.708,15.238,14.457,-4.689,-7.814,2.735,-0.781,13.284,3.907,17.192,-4.689,-1.954,-8.596,-3.126,2.735,13.284,-82.442
'[00:05:18.375 12/07/2079]',0.781,12.112,-3.907,1.563,16.801,3.907,4.689,-14.847,12.894,12.503,-4.298,-7.033,-3.907,-9.768,17.192,11.331,16.020,-4.689,4.689,-4.689,-19.536,-3.516,17.192,-97.680
'[00:05:18.379 12/07/2079]',2.344,0.391,0.391,9.768,17.582,3.126,3.516,-12.112,10.549,10.159,-6.252,-7.814,-4.298,-14.457,16.410,10.940,14.066,-5.079,0.391,-3.516,-8.205,-3.516,16.410,-100.415
'[00:05:18.383 12/07/2079]',2.735,7.814,-2.344,3.907,21.490,3.907,3.126,-17.973,15.629,8.205,-7.033,-10.159,-2.344,-11.722,17.973,3.907,12.503,-6.252,3.126,-16.410,-3.907,3.126,17.973,-81.270
'[00:05:18.387 12/07/2079]',-1.172,9.768,1.172,3.516,18.755,3.126,4.298,-14.457,17.973,6.252,-6.252,-7.424,0.781,0.391,5.079,5.470,13.675,-7.424,-0.391,-10.549,-2.344,8.596,5.079,-46.496
'[00:05:18.391 12/07/2079]',-1.172,10.549,-0.781,8.987,16.410,3.126,3.907,-6.642,23.053,5.470,-1.563,-3.907,12.112,10.159,-3.516,5.861,16.020,-4.298,1.563,-10.940,-0.391,15.629,-3.516,-26.178
'[00:05:18.395 12/07/2079]',5.861,10.159,-2.344,6.252,19.145,2.735,5.079,-8.987,21.490,6.252,1.172,-2.344,10.549,9.768,-5.079,12.112,12.894,-2.344,3.126,-12.894,-7.424,16.410,-5.079,-36.337
'[00:05:18.398 12/07/2079]',8.987,16.020,-10.159,1.172,19.927,2.735,8.987,-15.629,14.066,4.298,3.516,-5.079,-1.172,23.443,-3.907,0.391,8.987,-0.391,10.940,-13.675,-12.503,24.615,-3.907,-58.608
'[00:05:18.402 12/07/2079]',7.814,8.596,-11.722,7.424,17.192,0.000,7.814,-12.894,8.987,0.000,2.735,1.172,-7.033,18.364,5.861,-3.126,8.596,1.172,12.503,-8.205,-12.503,18.364,5.861,-74.237
'[00:05:18.406 12/07/2079]',8.205,0.000,0.391,6.252,17.582,0.391,9.768,-12.503,9.768,1.172,2.735,2.735,-7.033,12.503,7.033,4.298,7.033,3.516,0.391,-4.689,-4.689,9.768,7.033,-51.184
'[00:05:18.410 12/07/2079]',-1.954,5.079,7.814,5.861,16.020,5.470,7.033,-11.331,10.940,4.689,1.563,0.391,-3.126,13.675,5.861,1.563,7.814,4.689,-7.033,-5.079,7.424,8.987,5.861,-16.801
'[00:05:18.414 12/07/2079]',-5.861,9.768,7.814,7.424,12.894,3.516,10.159,-7.814,18.364,6.252,-3.907,5.470,8.987,-3.516,15.238,5.861,10.159,4.298,-7.033,-1.172,7.814,-6.642,15.238,12.894
'[00:05:18.418 12/07/2079]',-3.907,13.284,0.391,3.907,8.987,1.954,6.252,-4.298,16.020,4.298,-7.033,6.252,3.907,-10.549,5.079,22.271,6.642,3.907,0.391,-6.642,-13.675,-1.954,5.079,10.940
'[00:05:18.422 12/07/2079]',1.172,10.940,-5.470,0.781,8.596,0.391,6.252,-8.596,7.424,1.563,-3.126,0.000,-4.689,-8.596,4.298,15.238,4.689,3.126,6.252,-12.503,-13.675,1.954,4.298,5.861
'[00:05:18.426 12/07/2079]',11.722,-1.172,-10.940,1.172,9.377,-1.954,5.079,-12.894,6.642,-1.172,5.470,-6.252,-1.172,-7.814,10.159,4.298,6.252,1.563,11.722,-2.344,-7.814,-12.503,10.159,14.066
'[00:05:18.430 12/07/2079]',10.549,-5.079,-6.642,1.172,7.424,-0.391,1.172,-8.596,2.735,-2.735,5.861,-1.172,-5.470,-11.722,7.424,13.675,8.987,1.954,7.424,2.735,-18.364,-14.847,7.424,52.747
'[00:05:18.434 12/07/2079]',2.735,-2.344,-2.344,0.781,7.424,0.000,1.563,-10.159,6.642,0.781,2.735,0.391,-1.954,-3.907,8.596,7.814,12.112,3.907,3.126,-2.344,-5.079,-10.549,8.596,87.131
'[00:05:18.438 12/07/2079]',-1.172,4.689,0.391,1.954,10.159,3.126,5.861,-13.675,6.642,2.735,4.298,-2.735,1.954,-3.516,4.689,8.596,15.629,2.344,0.391,0.391,-4.689,-4.689,4.689,93.773
'[00:05:18.441 12/07/2079]',4.689,17.973,-1.172,1.563,18.364,7.424,5.861,-8.987,9.768,3.907,7.424,-2.344,3.126,-3.126,0.391,19.927,21.099,1.563,1.954,2.735,-22.271,-4.298,0.391,72.674
'[00:05:18.445 12/07/2079]',3.516,14.847,-3.126,5.470,14.457,4.298,6.642,-6.252,7.033,1.954,8.205,0.391,-1.172,0.781,0.000,20.317,18.755,2.344,3.907,-5.861,-21.880,8.205,0.000,48.840
'[00:05:18.449 12/07/2079]',8.205,10.940,-10.940,13.284,14.066,4.298,8.987,-6.642,7.814,3.516,10.549,0.391,-1.172,16.801,-1.563,10.159,17.973,2.344,11.722,-7.424,-19.145,22.271,-1.563,46.886
